"id_rte500","num_route","longueur(m)","prD","depPrD","concessionPrD","absD","cumulD","xD","yD","xD_Lamb","yD_Lamb","zD","prF","depPrF","concessionPrF","absF","cumulF","xF","yF","xF_Lamb","yF_Lamb","zF","cote","NumVoie","Dept","acces","res_vert","sens","res_europe","class_adm","S_Theorique","Classe-Etat","Classe-Etat_lib","Descriptif","","longueur (m)"
"BDCTRORO0000000020327072","N004","200","67","77","N","0","65599","3.443568","48.696336","732646.19","6844112.73","0","67","77","N","200","65799","3.44578","48.697349","732808.36","6844226.26","0","I","1","77","Libre","Appartient","Double sens","","Nationale","700","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","110"
"BDCTRORO0000000020327072","N004","200","67","77","N","0","65599","3.443568","48.696336","732646.19","6844112.73","0","67","77","N","200","65799","3.44578","48.697349","732808.36","6844226.26","0","I","1","77","Libre","Appartient","Double sens","","Nationale","700","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","110"
"BDCTRORO0000000020327071","N004","","","","","","","3.445288","48.697122","732772.3","6844200.8","","","","","","","3.438546","48.694012","732278","6843852.3","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","600"
"BDCTRORO0000000020327071","N004","200","67","77","N","200","65799","3.44578","48.697349","732808.36","6844226.26","0","67","77","N","400","65999","3.447991","48.698364","732970.4","6844339.99","0","I","1","77","Libre","Appartient","Double sens","","Nationale","700","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","600"
"BDCTRORO0000000020327071","N004","200","67","77","N","400","65999","3.447991","48.698364","732970.4","6844339.99","0","67","77","N","600","66199","3.450201","48.699379","733132.44","6844453.72","0","I","1","77","Libre","Appartient","Double sens","","Nationale","700","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","600"
"BDCTRORO0000000020327071","N004","200","67","77","N","600","66199","3.450201","48.699379","733132.44","6844453.72","0","67","77","N","800","66399","3.452412","48.700393","733294.53","6844567.38","0","I","1","77","Libre","Appartient","Double sens","","Nationale","700","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","600"
"BDCTRORO0000000020327071","N004","199","67","77","N","800","66399","3.452412","48.700393","733294.53","6844567.38","0","68","77","N","0","66598","3.454611","48.701403","733455.65","6844680.7","0","I","1","77","Libre","Appartient","Double sens","","Nationale","697","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","600"
"BDCTRORO0000000020327071","N004","199","67","77","N","800","66399","3.452412","48.700393","733294.53","6844567.38","0","68","77","N","0","66598","3.454611","48.701403","733455.65","6844680.7","0","I","1","77","Libre","Appartient","Double sens","","Nationale","697","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","600"
"BDCTRORO0000000020327071","N004","199","67","77","N","800","66399","3.452412","48.700393","733294.53","6844567.38","0","68","77","N","0","66598","3.454611","48.701403","733455.65","6844680.7","0","I","1","77","Libre","Appartient","Double sens","","Nationale","697","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","600"
"BDCTRORO0000000020327071","N004","199","67","77","N","800","66399","3.452412","48.700393","733294.53","6844567.38","0","68","77","N","0","66598","3.454611","48.701403","733455.65","6844680.7","0","I","1","77","Libre","Appartient","Double sens","","Nationale","697","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","600"
"BDCTRORO0000000020327071","N004","200","68","77","N","0","66598","3.454611","48.701403","733455.65","6844680.7","0","68","77","N","200","66798","3.456881","48.702445","733622.02","6844797.5","0","I","1","77","Libre","Appartient","Double sens","","Nationale","700","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","600"
"BDCTRORO0000000020327071","N004","200","68","77","N","200","66798","3.456881","48.702445","733622.02","6844797.5","0","68","77","N","400","66998","3.459152","48.703486","733788.48","6844914.16","0","I","1","77","Libre","Appartient","Double sens","","Nationale","700","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","600"
"BDCTRORO0000000020327071","N004","200","68","77","N","400","66998","3.459152","48.703486","733788.48","6844914.16","0","68","77","N","600","67198","3.461423","48.704527","733954.94","6845030.83","0","I","1","77","Libre","Appartient","Double sens","","Nationale","700","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","600"
"BDCTRORO0000000020327071","N004","200","68","77","N","600","67198","3.461423","48.704527","733954.94","6845030.83","0","68","77","N","800","67398","3.463694","48.705568","734121.35","6845147.59","0","I","1","77","Libre","Appartient","Double sens","","Nationale","700","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","600"
"BDCTRORO0000000020327071","N004","127","68","77","N","800","67398","3.463694","48.705568","734121.35","6845147.59","0","0","51","N","0","67525","3.465135","48.706229","734227.01","6845221.73","0","I","1","77","Libre","Appartient","Double sens","","Nationale","445","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","600"
"BDCTRORO0000000020327071","N004","200","0","51","N","0","67525","3.465135","48.706229","734227.01","6845221.73","0","0","51","N","200","67725","3.467352","48.707245","734389.44","6845335.58","0","I","1","51","Libre","Appartient","Double sens","","Nationale","700","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","600"
"BDCTRORO0000000020327071","N004","200","0","51","N","0","67525","3.465135","48.706229","734227.01","6845221.73","0","0","51","N","200","67725","3.467352","48.707245","734389.44","6845335.58","0","I","1","51","Libre","Appartient","Double sens","","Nationale","700","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","600"
"BDCTRORO0000000020327071","N004","200","0","51","N","0","67525","3.465135","48.706229","734227.01","6845221.73","0","0","51","N","200","67725","3.467352","48.707245","734389.44","6845335.58","0","I","1","51","Libre","Appartient","Double sens","","Nationale","700","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","600"
"BDCTRORO0000000020327071","N004","200","0","51","N","0","67525","3.465135","48.706229","734227.01","6845221.73","0","0","51","N","200","67725","3.467352","48.707245","734389.44","6845335.58","0","I","1","51","Libre","Appartient","Double sens","","Nationale","700","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","600"
"BDCTRORO0000000020327061","N004","","","","","","","3.465394","48.706294","734246","6845229","","","","","","","3.445288","48.697122","732772.3","6844200.8","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","1800"
"BDCTRORO0000000020327061","N004","200","0","51","N","200","67725","3.467352","48.707245","734389.44","6845335.58","0","0","51","N","400","67925","3.46957","48.708259","734551.97","6845449.29","0","I","1","51","Libre","Appartient","Double sens","","Nationale","700","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","1800"
"BDCTRORO0000000020327061","N004","200","0","51","N","400","67925","3.46957","48.708259","734551.97","6845449.29","0","0","51","N","600","68125","3.471783","48.709277","734714.16","6845563.47","0","I","1","51","Libre","Appartient","Double sens","","Nationale","700","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","1800"
"BDCTRORO0000000020327061","N004","200","0","51","N","600","68125","3.471783","48.709277","734714.16","6845563.47","0","0","51","N","800","68325","3.473999","48.710293","734876.55","6845677.38","0","I","1","51","Libre","Appartient","Double sens","","Nationale","700","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","1800"
"BDCTRORO0000000020327061","N004","200","0","51","N","600","68125","3.471783","48.709277","734714.16","6845563.47","0","0","51","N","800","68325","3.473999","48.710293","734876.55","6845677.38","0","I","1","51","Libre","Appartient","Double sens","","Nationale","700","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","1800"
"BDCTRORO0000000020327061","N004","200","0","51","N","600","68125","3.471783","48.709277","734714.16","6845563.47","0","0","51","N","800","68325","3.473999","48.710293","734876.55","6845677.38","0","I","1","51","Libre","Appartient","Double sens","","Nationale","700","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","1800"
"BDCTRORO0000000020327061","N004","200","0","51","N","600","68125","3.471783","48.709277","734714.16","6845563.47","0","0","51","N","800","68325","3.473999","48.710293","734876.55","6845677.38","0","I","1","51","Libre","Appartient","Double sens","","Nationale","700","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","1800"
"BDCTRORO0000000020327061","N004","200","0","51","N","800","68325","3.473999","48.710293","734876.55","6845677.38","0","1","51","N","0","68525","3.476215","48.711309","735038.9","6845791.34","0","I","1","51","Libre","Appartient","Double sens","","Nationale","700","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","1800"
"BDCTRORO0000000020327061","N004","200","0","51","N","800","68325","3.473999","48.710293","734876.55","6845677.38","0","1","51","N","0","68525","3.476215","48.711309","735038.9","6845791.34","0","I","1","51","Libre","Appartient","Double sens","","Nationale","700","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","1800"
"BDCTRORO0000000020327061","N004","200","0","51","N","800","68325","3.473999","48.710293","734876.55","6845677.38","0","1","51","N","0","68525","3.476215","48.711309","735038.9","6845791.34","0","I","1","51","Libre","Appartient","Double sens","","Nationale","700","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","1800"
"BDCTRORO0000000020327061","N004","200","0","51","N","800","68325","3.473999","48.710293","734876.55","6845677.38","0","1","51","N","0","68525","3.476215","48.711309","735038.9","6845791.34","0","I","1","51","Libre","Appartient","Double sens","","Nationale","700","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","1800"
"BDCTRORO0000000020327061","N004","200","1","51","N","0","68525","3.476215","48.711309","735038.9","6845791.34","0","1","51","N","200","68725","3.478502","48.712273","735206.48","6845899.5","0","I","1","51","Libre","Appartient","Double sens","","Nationale","700","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","1800"
"BDCTRORO0000000020327061","N004","200","1","51","N","0","68525","3.476215","48.711309","735038.9","6845791.34","0","1","51","N","200","68725","3.478502","48.712273","735206.48","6845899.5","0","I","1","51","Libre","Appartient","Double sens","","Nationale","700","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","1800"
"BDCTRORO0000000020327061","N004","200","1","51","N","0","68525","3.476215","48.711309","735038.9","6845791.34","0","1","51","N","200","68725","3.478502","48.712273","735206.48","6845899.5","0","I","1","51","Libre","Appartient","Double sens","","Nationale","700","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","1800"
"BDCTRORO0000000020327061","N004","200","1","51","N","0","68525","3.476215","48.711309","735038.9","6845791.34","0","1","51","N","200","68725","3.478502","48.712273","735206.48","6845899.5","0","I","1","51","Libre","Appartient","Double sens","","Nationale","700","EM","Etat moyen","Chaussees necessitant un entretien de surface generalise","","1800"
"BDCTRORO0000000020327061","N004","200","1","51","N","200","68725","3.478502","48.712273","735206.48","6845899.5","0","1","51","N","400","68925","3.481101","48.712771","735397.4","6845956.1","0","I","1","51","Libre","Appartient","Double sens","","Nationale","700","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","1800"
"BDCTRORO0000000020327061","N004","200","1","51","N","400","68925","3.481101","48.712771","735397.4","6845956.1","0","1","51","N","600","69125","3.483765","48.713116","735593.16","6845995.63","0","I","1","51","Libre","Appartient","Double sens","","Nationale","700","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","1800"
"BDCTRORO0000000020327061","N004","200","1","51","N","400","68925","3.481101","48.712771","735397.4","6845956.1","0","1","51","N","600","69125","3.483765","48.713116","735593.16","6845995.63","0","I","1","51","Libre","Appartient","Double sens","","Nationale","700","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","1800"
"BDCTRORO0000000020327061","N004","200","1","51","N","400","68925","3.481101","48.712771","735397.4","6845956.1","0","1","51","N","600","69125","3.483765","48.713116","735593.16","6845995.63","0","I","1","51","Libre","Appartient","Double sens","","Nationale","700","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","1800"
"BDCTRORO0000000020327061","N004","200","1","51","N","400","68925","3.481101","48.712771","735397.4","6845956.1","0","1","51","N","600","69125","3.483765","48.713116","735593.16","6845995.63","0","I","1","51","Libre","Appartient","Double sens","","Nationale","700","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","1800"
